Date,Open,High,Low,Close,Adj Close,Volume
2023-06-19,0.9139000177383423,0.9165059924125671,0.9132999777793884,0.9139000177383423,0.9139000177383423,0
2023-06-20,0.9153900146484375,0.9178900122642517,0.913640022277832,0.9153900146484375,0.9153900146484375,0
2023-06-21,0.9157199859619141,0.9168699979782104,0.9122999906539917,0.9157199859619141,0.9157199859619141,0
2023-06-22,0.9096999764442444,0.9131500124931335,0.9081699848175049,0.9096999764442444,0.9096999764442444,0
2023-06-23,0.9125000238418579,0.9220799803733826,0.9125000238418579,0.9125000238418579,0.9125000238418579,0
2023-06-26,0.9168699979782104,0.918429970741272,0.9156000018119812,0.9168699979782104,0.9168699979782104,0
2023-06-27,0.9165499806404114,0.9171599745750427,0.9110699892044067,0.9165499806404114,0.9165499806404114,0
2023-06-28,0.9126399755477905,0.917460024356842,0.9121999740600586,0.9126399755477905,0.9126399755477905,0
2023-06-29,0.916100025177002,0.9206100106239319,0.9140200018882751,0.916100025177002,0.916100025177002,0
2023-06-30,0.9201300144195557,0.9228100180625916,0.9146000146865845,0.9201300144195557,0.9201300144195557,0
2023-07-03,0.9168000221252441,0.9198099970817566,0.9147999882698059,0.9168000221252441,0.9168000221252441,0
2023-07-04,0.9163299798965454,0.9182100296020508,0.9158999919891357,0.9163299798965454,0.9163299798965454,0
2023-07-05,0.9186999797821045,0.9203799962997437,0.9169099926948547,0.9186999797821045,0.9186999797821045,0
2023-07-06,0.9211000204086304,0.9229900240898132,0.9172999858856201,0.9211000204086304,0.9211000204086304,0
2023-07-07,0.9182199835777283,0.9200800061225891,0.9120200276374817,0.9182199835777283,0.9182199835777283,0
2023-07-10,0.9115999937057495,0.9136999845504761,0.9096900224685669,0.9115999937057495,0.9115999937057495,0
2023-07-11,0.9085999727249146,0.910860002040863,0.9069799780845642,0.9085999727249146,0.9085999727249146,0
2023-07-12,0.9079300165176392,0.9080299735069275,0.8988000154495239,0.9079300165176392,0.9079300165176392,0
2023-07-13,0.8973000049591064,0.898419976234436,0.8931599855422974,0.8973000049591064,0.8973000049591064,0
2023-07-14,0.8909900188446045,0.8923699855804443,0.8892999887466431,0.8909900188446045,0.8909900188446045,0
2023-07-17,0.8906499743461609,0.8924199938774109,0.8888000249862671,0.8906499743461609,0.8906499743461609,0
2023-07-18,0.8898699879646301,0.891260027885437,0.8868600130081177,0.8898699879646301,0.8898699879646301,0
2023-07-19,0.89055997133255,0.8947499990463257,0.8896999955177307,0.89055997133255,0.89055997133255,0
2023-07-20,0.8924400210380554,0.8982200026512146,0.890500009059906,0.8924400210380554,0.8924400210380554,0
2023-07-21,0.8978999853134155,0.9001200199127197,0.8970999717712402,0.8978999853134155,0.8978999853134155,0
2023-07-24,0.8988500237464905,0.903439998626709,0.8972600102424622,0.8988500237464905,0.8988500237464905,0
2023-07-25,0.9039000272750854,0.9072700142860413,0.9017999768257141,0.9039000272750854,0.9039000272750854,0
2023-07-26,0.9049400091171265,0.9059299826622009,0.9020000100135803,0.9049400091171265,0.9049400091171265,0
2023-07-27,0.9026600122451782,0.9103400111198425,0.8967000246047974,0.9026600122451782,0.9026600122451782,0
2023-07-28,0.9108499884605408,0.9134899973869324,0.905239999294281,0.9108499884605408,0.9108499884605408,0
2023-07-31,0.9070900082588196,0.9085800051689148,0.9053500294685364,0.9070900082588196,0.9070900082588196,0
2023-08-01,0.9092900156974792,0.9128699898719788,0.9089000225067139,0.9092900156974792,0.9092900156974792,0
2023-08-02,0.9084399938583374,0.9157699942588806,0.9085100293159485,0.9084399938583374,0.9084399938583374,0
2023-08-03,0.9137300252914429,0.9162899851799011,0.912909984588623,0.9137300252914429,0.9137300252914429,0
2023-08-04,0.9131100177764893,0.9143900275230408,0.9057199954986572,0.9131100177764893,0.9131100177764893,0
2023-08-07,0.9088699817657471,0.911899983882904,0.9081000089645386,0.9088699817657471,0.9088699817657471,0
2023-08-08,0.9088299870491028,0.9148300290107727,0.9082800149917603,0.9088299870491028,0.9088299870491028,0
2023-08-09,0.9125000238418579,0.9127500057220459,0.9095600247383118,0.9125000238418579,0.9125000238418579,0
2023-08-10,0.9109399914741516,0.9117400050163269,0.9042900204658508,0.9109399914741516,0.9109399914741516,0
2023-08-11,0.910610020160675,0.9130899906158447,0.9087299704551697,0.910610020160675,0.910610020160675,0
2023-08-14,0.9137099981307983,0.9193300008773804,0.9123799800872803,0.9137099981307983,0.9137099981307983,0
2023-08-15,0.9165999889373779,0.9173600077629089,0.9132699966430664,0.9165999889373779,0.9165999889373779,0
2023-08-16,0.9170799851417542,0.9176200032234192,0.9145200252532959,0.9170799851417542,0.9170799851417542,0
2023-08-17,0.9195500016212463,0.9206100106239319,0.9159799814224243,0.9195500016212463,0.9195500016212463,0
2023-08-18,0.9195700287818909,0.9219599962234497,0.9178000092506409,0.9195700287818909,0.9195700287818909,0
2023-08-21,0.9194899797439575,0.9199100136756897,0.9162899851799011,0.9194899797439575,0.9194899797439575,0
2023-08-22,0.9175699949264526,0.9230200052261353,0.9147459864616394,0.9175699949264526,0.9175699949264526,0
2023-08-23,0.92194002866745,0.9256700277328491,0.919920027256012,0.92194002866745,0.92194002866745,0
2023-08-24,0.9203199744224548,0.9246000051498413,0.9193800091743469,0.9203199744224548,0.9203199744224548,0
2023-08-25,0.9259999990463257,0.9287899732589722,0.9225299954414368,0.9259999990463257,0.9259999990463257,0
2023-08-28,0.9261500239372253,0.9259799718856812,0.9240999817848206,0.9261500239372253,0.9261500239372253,0
2023-08-29,0.923740029335022,0.9273399710655212,0.9210900068283081,0.923740029335022,0.923740029335022,0
2023-08-30,0.9200299978256226,0.9211400151252747,0.9136199951171875,0.9200299978256226,0.9200299978256226,0
2023-08-31,0.9146999716758728,0.9227499961853027,0.9140999913215637,0.9146999716758728,0.9146999716758728,0
2023-09-01,0.9221600294113159,0.9271399974822998,0.9190499782562256,0.9221600294113159,0.9221600294113159,0
2023-09-04,0.9279999732971191,0.9281600117683411,0.9251499772071838,0.9279999732971191,0.9279999732971191,0
2023-09-05,0.9264000058174133,0.9339200258255005,0.9259999990463257,0.9264000058174133,0.9264000058174133,0
2023-09-06,0.9322999715805054,0.9341300129890442,0.9303900003433228,0.9322999715805054,0.9322999715805054,0
2023-09-07,0.9324700236320496,0.9356600046157837,0.9315999746322632,0.9324700236320496,0.9324700236320496,0
2023-09-08,0.9347699880599976,0.9350100159645081,0.9309200048446655,0.9347699880599976,0.9347699880599976,0
2023-09-11,0.9330000281333923,0.9335799813270569,0.929639995098114,0.9330000281333923,0.9330000281333923,0
2023-09-12,0.9301999807357788,0.9340400099754333,0.9291399717330933,0.9301999807357788,0.9301999807357788,0
2023-09-13,0.9299499988555908,0.9330599904060364,0.9289000034332275,0.9299499988555908,0.9299499988555908,0
2023-09-14,0.9315999746322632,0.9385200142860413,0.9297999739646912,0.9315999746322632,0.9315999746322632,0
2023-09-15,0.9401000142097473,0.9403200149536133,0.9356600046157837,0.9401000142097473,0.9401000142097473,0
2023-09-18,0.9373599886894226,0.9384099841117859,0.9347400069236755,0.9373599886894226,0.9373599886894226,0
2023-09-19,0.9352200031280518,0.9366499781608582,0.9329000115394592,0.9352200031280518,0.9352200031280518,0
2023-09-20,0.9361500144004822,0.9366999864578247,0.9322299957275391,0.9361500144004822,0.9361500144004822,0
2023-09-21,0.9387000203132629,0.9416999816894531,0.9368900060653687,0.9387000203132629,0.9387000203132629,0
2023-09-22,0.9379500150680542,0.9420400261878967,0.9370700120925903,0.9379500150680542,0.9379500150680542,0
2023-09-25,0.9391000270843506,0.9454200267791748,0.9384899735450745,0.9391000270843506,0.9391000270843506,0
2023-09-26,0.9441400170326233,0.9462400078773499,0.9426000118255615,0.9441400170326233,0.9441400170326233,0
2023-09-27,0.946120023727417,0.9515600204467773,0.9457399845123291,0.946120023727417,0.946120023727417,0
2023-09-28,0.9519000053405762,0.9531199932098389,0.9452999830245972,0.9519000053405762,0.9519000053405762,0
2023-09-29,0.9467499852180481,0.9470999836921692,0.9417999982833862,0.9467499852180481,0.9467499852180481,0
2023-10-02,0.9465000033378601,0.9530400037765503,0.9441999793052673,0.9465000033378601,0.9465000033378601,0
